"","lon","lat","ele","time"
"1239",-61.5976536367,15.5075230077,"-27.74","2017-04-20T16:20:55Z"
"1240",-61.5976926126,15.5075203255,"-28.70","2017-04-20T16:21:05Z"
"1241",-61.5977470111,15.5075063277,"-28.22","2017-04-20T16:21:15Z"
"1242",-61.5978220291,15.5075225048,"-27.74","2017-04-20T16:21:25Z"
"1243",-61.5979283955,15.5075548589,"-27.26","2017-04-20T16:21:35Z"
"1244",-61.5980710555,15.5075523444,"-27.26","2017-04-20T16:21:45Z"
"1245",-61.5981979575,15.5074884742,"-26.78","2017-04-20T16:21:55Z"
"1246",-61.5982684493,15.507348245,"-26.78","2017-04-20T16:22:05Z"
"1247",-61.5983101074,15.507131489,"-26.30","2017-04-20T16:22:15Z"
"1248",-61.598386718,15.5069204327,"-26.30","2017-04-20T16:22:25Z"
"1249",-61.5985441301,15.5067466758,"-26.30","2017-04-20T16:22:35Z"
"1250",-61.5987263527,15.5065245554,"-26.30","2017-04-20T16:22:45Z"
"1251",-61.5988348145,15.506259352,"-25.82","2017-04-20T16:22:55Z"
"1252",-61.5989478026,15.5059612915,"-25.82","2017-04-20T16:23:05Z"
"1253",-61.5990400035,15.5056675896,"-25.34","2017-04-20T16:23:15Z"
"1254",-61.5991192963,15.5054107681,"-25.34","2017-04-20T16:23:25Z"
"1255",-61.5991927218,15.5052203313,"-24.86","2017-04-20T16:23:35Z"
"1256",-61.5992712602,15.5050398689,"-24.86","2017-04-20T16:23:45Z"
"1257",-61.5993677359,15.5048628431,"-24.38","2017-04-20T16:23:55Z"
"1258",-61.5994843282,15.5046914332,"-24.38","2017-04-20T16:24:05Z"
"1259",-61.5995886829,15.5045291595,"-24.38","2017-04-20T16:24:15Z"
"1260",-61.5996721666,15.5043521337,"-23.90","2017-04-20T16:24:25Z"
"1261",-61.5997137409,15.5041670613,"-23.41","2017-04-20T16:24:35Z"
"1262",-61.599739138,15.5039762892,"-23.41","2017-04-20T16:24:45Z"
"1263",-61.599729415,15.503793899,"-22.93","2017-04-20T16:24:55Z"
"1264",-61.5997010004,15.5036097486,"-22.93","2017-04-20T16:25:05Z"
"1265",-61.5997045208,15.5034180544,"-22.45","2017-04-20T16:25:15Z"
"1266",-61.5997693967,15.5032536853,"-22.45","2017-04-20T16:25:25Z"
"1267",-61.5998904314,15.5031478219,"-22.45","2017-04-20T16:25:35Z"
"1268",-61.5999664553,15.5030194111,"-21.97","2017-04-20T16:25:45Z"
"1269",-61.6000258829,15.5028795172,"-21.97","2017-04-20T16:25:55Z"
"1270",-61.6000709776,15.5027893279,"-21.97","2017-04-20T16:26:05Z"
"1271",-61.6001167428,15.5027176626,"-21.49","2017-04-20T16:26:15Z"
"1272",-61.6001530364,15.5026677065,"-21.49","2017-04-20T16:26:25Z"
"1273",-61.6001934372,15.5026180856,"-21.01","2017-04-20T16:26:35Z"
"1274",-61.6002221871,15.5025740806,"-21.01","2017-04-20T16:26:45Z"
"1275",-61.6002405435,15.5025282316,"-20.53","2017-04-20T16:26:55Z"
"1276",-61.6002483387,15.5024939496,"-20.05","2017-04-20T16:27:05Z"
"1277",-61.6002668627,15.5024558958,"-20.53","2017-04-20T16:27:15Z"
"1278",-61.6002918407,15.5024352763,"-20.05","2017-04-20T16:27:25Z"
"1279",-61.6003136337,15.5024153274,"-20.05","2017-04-20T16:27:35Z"
"1280",-61.6003454849,15.5023888405,"-19.57","2017-04-20T16:27:45Z"
"1281",-61.6003776714,15.5023634434,"-19.57","2017-04-20T16:27:55Z"
"1282",-61.600407511,15.502346009,"-19.57","2017-04-20T16:28:05Z"
"1283",-61.6004381049,15.5023378786,"-19.09","2017-04-20T16:28:15Z"
"1284",-61.6004739795,15.5023130681,"-19.09","2017-04-20T16:28:25Z"
"1285",-61.6004997119,15.5022979807,"-19.09","2017-04-20T16:28:35Z"
"1286",-61.6005210858,15.5022757687,"-18.61","2017-04-20T16:28:45Z"
"1287",-61.6005412862,15.5022571608,"-18.61","2017-04-20T16:28:55Z"
"1288",-61.6005579662,15.5022333562,"-18.61","2017-04-20T16:29:05Z"
"1289",-61.6005787533,15.5022025947,"-19.57","2017-04-20T16:29:15Z"
"1290",-61.6006051563,15.5021749344,"-18.61","2017-04-20T16:29:25Z"
"1291",-61.6006404441,15.5021533929,"-18.13","2017-04-20T16:29:35Z"
"1292",-61.6006683558,15.5021416582,"-17.65","2017-04-20T16:29:45Z"
"1293",-61.6006992012,15.5021267384,"-17.65","2017-04-20T16:29:55Z"
"1294",-61.6007233411,15.502116764,"-17.65","2017-04-20T16:30:05Z"
"1295",-61.6007514205,15.5021047778,"-17.65","2017-04-20T16:30:15Z"
"1296",-61.6007780749,15.502094971,"-17.17","2017-04-20T16:30:25Z"
"1297",-61.600818811,15.5020769499,"-17.17","2017-04-20T16:30:35Z"
"1298",-61.6008623969,15.5020549893,"-16.69","2017-04-20T16:30:45Z"
"1299",-61.6008926556,15.5020373035,"-16.69","2017-04-20T16:30:55Z"
"1300",-61.6009240039,15.5020168517,"-16.69","2017-04-20T16:31:05Z"
"1301",-61.6009567771,15.5020048656,"-16.21","2017-04-20T16:31:15Z"
"1302",-61.600987874,15.5019912869,"-16.21","2017-04-20T16:31:25Z"
"1303",-61.6010199767,15.501986593,"-15.72","2017-04-20T16:31:35Z"
"1304",-61.6010484751,15.5019822344,"-15.72","2017-04-20T16:31:45Z"
"1305",-61.6010783147,15.5019591842,"-15.72","2017-04-20T16:31:55Z"
"1306",-61.6011107527,15.501946779,"-15.72","2017-04-20T16:32:05Z"
"1307",-61.601140257,15.5019285902,"-15.24","2017-04-20T16:32:15Z"
"1308",-61.6011616308,15.5019109882,"-15.24","2017-04-20T16:32:25Z"
"1309",-61.6011852678,15.501891626,"-14.76","2017-04-20T16:32:35Z"
"1310",-61.6012393311,15.5018798914,"-14.76","2017-04-20T16:32:45Z"
"1311",-61.6012852639,15.5018690787,"-14.76","2017-04-20T16:32:55Z"
"1312",-61.601324575,15.5018732697,"-15.24","2017-04-20T16:33:05Z"
"1313",-61.6013452783,15.5018627923,"-15.72","2017-04-20T16:33:15Z"
"1314",-61.6013819911,15.5018559191,"-14.76","2017-04-20T16:33:25Z"
"1315",-61.601415351,15.5018532369,"-14.28","2017-04-20T16:33:35Z"
"1316",-61.601451477,15.5018429272,"-13.80","2017-04-20T16:33:45Z"
"1317",-61.6014871001,15.5018301029,"-13.80","2017-04-20T16:33:55Z"
"1318",-61.6015159339,15.5018249061,"-13.32","2017-04-20T16:34:05Z"
"1319",-61.6015442647,15.501811998,"-13.32","2017-04-20T16:34:15Z"
"1320",-61.6015665606,15.5017904565,"-13.32","2017-04-20T16:34:25Z"
"1321",-61.601589527,15.5017715972,"-13.32","2017-04-20T16:34:35Z"
"1322",-61.6016088054,15.5017533246,"-12.84","2017-04-20T16:34:45Z"
"1323",-61.6016366333,15.5017335434,"-13.32","2017-04-20T16:34:55Z"
"1324",-61.6016649641,15.5017144326,"-12.84","2017-04-20T16:35:05Z"
"1325",-61.6016911156,15.5016997643,"-12.84","2017-04-20T16:35:15Z"
"1326",-61.6017212067,15.50168694,"-12.36","2017-04-20T16:35:25Z"
"1327",-61.6017572489,15.5016754568,"-12.36","2017-04-20T16:35:35Z"
"1328",-61.601795638,15.5016677454,"-12.36","2017-04-20T16:35:45Z"
"1329",-61.6018159222,15.5016521551,"-12.36","2017-04-20T16:35:55Z"
"1330",-61.6018532217,15.5016427673,"-11.88","2017-04-20T16:36:05Z"
"1331",-61.6018782835,15.5016301107,"-11.88","2017-04-20T16:36:15Z"
"1332",-61.6018944606,15.5016071443,"-11.88","2017-04-20T16:36:25Z"
"1333",-61.6019191872,15.5015975051,"-11.88","2017-04-20T16:36:35Z"
"1334",-61.6019567382,15.5015836749,"-11.40","2017-04-20T16:36:45Z"
"1335",-61.6019915231,15.5015862733,"-11.40","2017-04-20T16:36:55Z"
"1336",-61.6020323429,15.5015852675,"-10.92","2017-04-20T16:37:05Z"
"1337",-61.6020775214,15.5015834235,"-10.92","2017-04-20T16:37:15Z"
"1338",-61.6021164134,15.5015731137,"-10.92","2017-04-20T16:37:25Z"
"1339",-61.6021505278,15.5015571043,"-10.92","2017-04-20T16:37:35Z"
"1340",-61.602177266,15.5015320424,"-10.44","2017-04-20T16:37:45Z"
"1341",-61.6021895874,15.5015141051,"-10.44","2017-04-20T16:37:55Z"
"1342",-61.6022161581,15.5014913902,"-10.44","2017-04-20T16:38:05Z"
"1343",-61.6022366099,15.5014751293,"-9.96","2017-04-20T16:38:15Z"
"1344",-61.60226712,15.5014660768,"-9.96","2017-04-20T16:38:25Z"
"1345",-61.6023029946,15.5014629755,"-9.96","2017-04-20T16:38:35Z"
"1346",-61.6023458261,15.5014675856,"-9.96","2017-04-20T16:38:45Z"
"1347",-61.6023800243,15.5014697649,"-9.48","2017-04-20T16:38:55Z"
"1348",-61.6024162341,15.5014592037,"-9.48","2017-04-20T16:39:05Z"
"1349",-61.6024448164,15.5014467984,"-9.00","2017-04-20T16:39:15Z"
"1350",-61.6024753265,15.5014369078,"-9.00","2017-04-20T16:39:25Z"
"1351",-61.602504747,15.5014235806,"-9.00","2017-04-20T16:39:35Z"
"1352",-61.6025347542,15.5014043022,"-9.00","2017-04-20T16:39:45Z"
"1353",-61.6025651805,15.5013839342,"-9.00","2017-04-20T16:39:55Z"
"1354",-61.6025862191,15.5013693497,"-9.00","2017-04-20T16:40:05Z"
"1355",-61.6026184894,15.5013472214,"-8.51","2017-04-20T16:40:15Z"
"1356",-61.6026392765,15.5013267696,"-8.51","2017-04-20T16:40:25Z"
"1357",-61.6026585549,15.5013138615,"-9.00","2017-04-20T16:40:35Z"
"1358",-61.6026954353,15.5013044737,"-8.51","2017-04-20T16:40:45Z"
"1359",-61.6027291305,15.5013046414,"-8.03","2017-04-20T16:40:55Z"
"1360",-61.6027704533,15.5012926552,"-8.03","2017-04-20T16:41:05Z"
"1361",-61.6028046515,15.5012805015,"-8.03","2017-04-20T16:41:15Z"
"1362",-61.6028347425,15.5012711138,"-7.55","2017-04-20T16:41:25Z"
"1363",-61.6028577089,15.5012548529,"-7.55","2017-04-20T16:41:35Z"
"1364",-61.6028862912,15.5012416933,"-7.55","2017-04-20T16:41:45Z"
"1365",-61.6029144544,15.5012285337,"-7.07","2017-04-20T16:41:55Z"
"1366",-61.6029395163,15.5012126081,"-7.07","2017-04-20T16:42:05Z"
"1367",-61.6029738821,15.5011974368,"-7.07","2017-04-20T16:42:15Z"
"1368",-61.6030005366,15.5011878815,"-7.07","2017-04-20T16:42:25Z"
"1369",-61.6030265205,15.5011774879,"-7.07","2017-04-20T16:42:35Z"
"1370",-61.603057785,15.5011555273,"-6.59","2017-04-20T16:42:45Z"
"1371",-61.6030831821,15.5011419486,"-7.55","2017-04-20T16:42:55Z"
"1372",-61.603114279,15.5011308845,"-8.03","2017-04-20T16:43:05Z"
"1373",-61.6031390056,15.5011136178,"-7.07","2017-04-20T16:43:15Z"
"1374",-61.6031695995,15.5011015479,"-6.59","2017-04-20T16:43:25Z"
"1375",-61.6031984333,15.5010953452,"-6.59","2017-04-20T16:43:35Z"
"1376",-61.6032245848,15.5010858737,"-6.11","2017-04-20T16:43:45Z"
"1377",-61.6032464616,15.5010676011,"-5.63","2017-04-20T16:43:55Z"
"1378",-61.6032660753,15.5010546092,"-5.63","2017-04-20T16:44:05Z"
"1379",-61.6032965854,15.5010323972,"-5.15","2017-04-20T16:44:15Z"
"1380",-61.6033304483,15.5010199919,"-5.15","2017-04-20T16:44:25Z"
"1381",-61.6033674125,15.5010163039,"-5.15","2017-04-20T16:44:35Z"
"1382",-61.6034003533,15.5010077544,"-5.15","2017-04-20T16:44:45Z"
"1383",-61.6034321208,15.5009984504,"-5.15","2017-04-20T16:44:55Z"
"1384",-61.6034596134,15.5009878892,"-4.67","2017-04-20T16:45:05Z"
"1385",-61.6034899559,15.5009756517,"-4.67","2017-04-20T16:45:15Z"
"1386",-61.6035124194,15.5009588879,"-4.67","2017-04-20T16:45:25Z"
"1387",-61.6035404988,15.5009429622,"-4.67","2017-04-20T16:45:35Z"
"1388",-61.6035669018,15.5009295512,"-4.19","2017-04-20T16:45:45Z"
"1389",-61.6035926342,15.5009173136,"-4.19","2017-04-20T16:45:55Z"
"1390",-61.6036164388,15.5008950178,"-3.71","2017-04-20T16:46:05Z"
"1391",-61.6036442667,15.5008733086,"-3.71","2017-04-20T16:46:15Z"
"1392",-61.603669161,15.5008531082,"-4.19","2017-04-20T16:46:25Z"
"1393",-61.6036965698,15.5008391943,"-3.71","2017-04-20T16:46:35Z"
"1394",-61.6037273314,15.5008278787,"-3.71","2017-04-20T16:46:45Z"
"1395",-61.60374837,15.500802733,"-3.71","2017-04-20T16:46:55Z"
"1396",-61.6037244815,15.5007246975,"-4.19","2017-04-20T16:47:05Z"
"1397",-61.603738144,15.5006100331,"-3.71","2017-04-20T16:47:15Z"
"1398",-61.6038093902,15.5004936922,"-3.71","2017-04-20T16:47:25Z"
"1399",-61.6040266491,15.5002358649,"-5.15","2017-04-20T16:47:35Z"
"1400",-61.6043278947,15.4998988286,"-4.67","2017-04-20T16:47:45Z"
"1401",-61.6046481673,15.4994827509,"-4.19","2017-04-20T16:47:55Z"
"1402",-61.6048800945,15.4991614725,"-4.19","2017-04-20T16:48:05Z"
"1403",-61.6051895544,15.4987081792,"-3.71","2017-04-20T16:48:15Z"
"1404",-61.6055517364,15.498250192,"-3.71","2017-04-20T16:48:25Z"
"1405",-61.6059111524,15.497850962,"-3.23","2017-04-20T16:48:35Z"
"1406",-61.6061626934,15.4975336231,"-3.23","2017-04-20T16:48:45Z"
"1407",-61.6065169964,15.4971303698,"-2.75","2017-04-20T16:48:55Z"
"1408",-61.6068775859,15.4966567084,"-3.23","2017-04-20T16:49:05Z"
"1409",-61.6072173044,15.4960922711,"-2.75","2017-04-20T16:49:15Z"
"1410",-61.6076598689,15.4955542367,"-2.75","2017-04-20T16:49:25Z"
"1411",-61.6081348713,15.4949856922,"-2.75","2017-04-20T16:49:35Z"
"1412",-61.6084537189,15.4946258571,"-2.75","2017-04-20T16:49:45Z"
"1413",-61.6087831277,15.4943239409,"-2.75","2017-04-20T16:49:55Z"
"1414",-61.60902109,15.4939870723,"-2.75","2017-04-20T16:50:05Z"
"1415",-61.6091038194,15.4936508741,"-2.27","2017-04-20T16:50:15Z"
"1416",-61.6091267858,15.4932509735,"-2.27","2017-04-20T16:50:25Z"
"1417",-61.6092205793,15.4929366522,"-1.79","2017-04-20T16:50:35Z"
"1418",-61.609314708,15.4926192295,"-2.27","2017-04-20T16:50:45Z"
"1419",-61.609317055,15.4923204146,"-1.79","2017-04-20T16:50:55Z"
"1420",-61.6092303023,15.4920436442,"-1.79","2017-04-20T16:51:05Z"
"1421",-61.6091834474,15.491870977,"-1.30","2017-04-20T16:51:15Z"
"1422",-61.6092266981,15.4916987289,"-1.30","2017-04-20T16:51:25Z"
"1423",-61.6092701163,15.4915403109,"-1.30","2017-04-20T16:51:35Z"
"1424",-61.6092494968,15.4914020095,"-1.30","2017-04-20T16:51:45Z"
"1425",-61.6091608163,15.4912941344,"-1.30","2017-04-20T16:51:55Z"
"1426",-61.6090049129,15.4911912046,"-1.30","2017-04-20T16:52:05Z"
"1427",-61.6088607442,15.4910333734,"-1.30","2017-04-20T16:52:15Z"
"1428",-61.6087480914,15.4908399191,"-0.82","2017-04-20T16:52:25Z"
"1429",-61.6086257156,15.4906460457,"-0.82","2017-04-20T16:52:35Z"
"1430",-61.6084709857,15.4904551897,"-0.82","2017-04-20T16:52:45Z"
"1431",-61.6082927026,15.4902505036,"-0.82","2017-04-20T16:52:55Z"
"1432",-61.6081383917,15.4900224321,"-0.82","2017-04-20T16:53:05Z"
"1433",-61.608065553,15.4897504393,"-0.82","2017-04-20T16:53:15Z"
"1434",-61.6079998389,15.4894793686,"-0.82","2017-04-20T16:53:25Z"
"1435",-61.6079830751,15.4892161768,"-0.34","2017-04-20T16:53:35Z"
"1436",-61.6080211289,15.4889314435,"-0.34","2017-04-20T16:53:45Z"
"1437",-61.6080499627,15.4886476323,"-0.34","2017-04-20T16:53:55Z"
"1438",-61.6081013437,15.4883782379,"-0.34","2017-04-20T16:54:05Z"
"1439",-61.6081819776,15.4881128669,"-0.34","2017-04-20T16:54:15Z"
"1440",-61.6083619371,15.4878573027,"-0.34","2017-04-20T16:54:25Z"
"1441",-61.6086038388,15.4876118805,"-0.34","2017-04-20T16:54:35Z"
"1442",-61.6087521147,15.4874158278,"-0.34","2017-04-20T16:54:45Z"
"1443",-61.6088109557,15.4872629419,"0.14","2017-04-20T16:54:55Z"
"1444",-61.6089174058,15.4871152528,"0.14","2017-04-20T16:55:05Z"
"1445",-61.6090286337,15.4869921226,"0.14","2017-04-20T16:55:15Z"
"1446",-61.6091326531,15.4868689924,"0.14","2017-04-20T16:55:25Z"
"1447",-61.6092170589,15.4868325312,"0.14","2017-04-20T16:55:35Z"
"1448",-61.6092891432,15.4868172761,"0.14","2017-04-20T16:55:45Z"
"1449",-61.6093534324,15.4868078046,"0.14","2017-04-20T16:55:55Z"
"1450",-61.6094109323,15.4867943935,"0.14","2017-04-20T16:56:05Z"
"1451",-61.6094708629,15.4867898673,"0.14","2017-04-20T16:56:15Z"
"1452",-61.6095295362,15.4867832456,"0.14","2017-04-20T16:56:25Z"
"1453",-61.6095830128,15.4867791384,"0.62","2017-04-20T16:56:35Z"
"1454",-61.6096214019,15.4867703374,"0.62","2017-04-20T16:56:45Z"
"1455",-61.6096672509,15.4867671523,"0.62","2017-04-20T16:56:55Z"
"1456",-61.6097187158,15.4867630452,"1.10","2017-04-20T16:57:05Z"
"1457",-61.6097628884,15.4867486283,"-2.27","2017-04-20T16:57:15Z"
"1458",-61.6097930633,15.4867555853,"-2.27","2017-04-20T16:57:25Z"
"1459",-61.6098296922,15.4867468681,"-3.23","2017-04-20T16:57:35Z"
"1460",-61.609862214,15.4867335409,"-4.19","2017-04-20T16:57:45Z"
"1461",-61.6098981723,15.4867254104,"-4.67","2017-04-20T16:57:55Z"
"1462",-61.6099393275,15.4867206328,"-5.15","2017-04-20T16:58:05Z"
"1463",-61.6099740285,15.4867138434,"-5.15","2017-04-20T16:58:15Z"
"1464",-61.6100249905,15.4867047071,"-4.67","2017-04-20T16:58:25Z"
"1465",-61.6100631282,15.4867023602,"-3.71","2017-04-20T16:58:35Z"
"1466",-61.6101052053,15.4866926372,"-2.75","2017-04-20T16:58:45Z"
"1467",-61.6101363022,15.4866798129,"-1.79","2017-04-20T16:58:55Z"
"1468",-61.6101724282,15.4866752028,"-3.23","2017-04-20T16:59:05Z"
"1469",-61.6102076322,15.4866654798,"-2.75","2017-04-20T16:59:15Z"
"1470",-61.6102439258,15.4866648093,"-0.34","2017-04-20T16:59:25Z"
"1471",-61.6102700774,15.486652907,"-0.34","2017-04-20T16:59:35Z"
"1472",-61.6102995817,15.48664134,"0.62","2017-04-20T16:59:45Z"
"1473",-61.6103352886,15.4866254143,"1.10","2017-04-20T16:59:55Z"
"1474",-61.610365212,15.4866118357,"1.10","2017-04-20T17:00:05Z"
"1475",-61.610405026,15.4866053816,"1.58","2017-04-20T17:00:15Z"
"1476",-61.6104469355,15.4866051301,"1.10","2017-04-20T17:00:25Z"
"1477",-61.6104913596,15.4866036214,"1.58","2017-04-20T17:00:35Z"
"1478",-61.6105288267,15.4866034538,"2.06","2017-04-20T17:00:45Z"
"1479",-61.6105668806,15.4866021127,"2.06","2017-04-20T17:00:55Z"
"1480",-61.6106052697,15.486593144,"2.54","2017-04-20T17:01:05Z"
"1481",-61.6106455866,15.4865829181,"2.54","2017-04-20T17:01:15Z"
"1482",-61.6106842272,15.486569088,"2.54","2017-04-20T17:01:25Z"
"1483",-61.6107089538,15.4865508992,"3.02","2017-04-20T17:01:35Z"
"1484",-61.6107405536,15.4865392484,"3.02","2017-04-20T17:01:45Z"
"1485",-61.6107706446,15.4865239095,"3.02","2017-04-20T17:01:55Z"
"1486",-61.6108066868,15.4865105823,"3.02","2017-04-20T17:02:05Z"
"1487",-61.6108492669,15.4865089897,"3.50","2017-04-20T17:02:15Z"
"1488",-61.6108926851,15.4865068942,"3.50","2017-04-20T17:02:25Z"
"1489",-61.61092286,15.4865035415,"3.50","2017-04-20T17:02:35Z"
"1490",-61.61096544,15.4864904657,"3.98","2017-04-20T17:02:45Z"
"1491",-61.6109921783,15.4864885379,"4.46","2017-04-20T17:02:55Z"
"1492",-61.611027969,15.4864776414,"4.46","2017-04-20T17:03:05Z"
"1493",-61.6110528633,15.4864767194,"5.91","2017-04-20T17:03:15Z"
"1494",-61.6110746562,15.4864600394,"4.94","2017-04-20T17:03:25Z"
"1495",-61.6110964492,15.4864497297,"4.94","2017-04-20T17:03:35Z"
"1496",-61.6111314017,15.4864410125,"4.46","2017-04-20T17:03:45Z"
"1497",-61.6111656837,15.4864322115,"4.46","2017-04-20T17:03:55Z"
"1498",-61.6111943498,15.4864110891,"4.46","2017-04-20T17:04:05Z"
"1499",-61.6112268716,15.4864065628,"4.46","2017-04-20T17:04:15Z"
"1500",-61.6112564597,15.4863929842,"4.46","2017-04-20T17:04:25Z"
"1501",-61.6112903226,15.4863955826,"4.46","2017-04-20T17:04:35Z"
"1502",-61.6113241855,15.4863876197,"4.46","2017-04-20T17:04:45Z"
"1503",-61.6113541927,15.4863701016,"4.46","2017-04-20T17:04:55Z"
"1504",-61.6113902349,15.4863583669,"4.46","2017-04-20T17:05:05Z"
"1505",-61.6114223376,15.4863549303,"4.46","2017-04-20T17:05:15Z"
"1506",-61.6114624031,15.4863497335,"4.94","2017-04-20T17:05:25Z"
"1507",-61.6114952601,15.4863473028,"4.94","2017-04-20T17:05:35Z"
"1508",-61.6115292907,15.4863433633,"4.94","2017-04-20T17:05:45Z"
"1509",-61.6115612257,15.4863385018,"4.94","2017-04-20T17:05:55Z"
"1510",-61.6115920711,15.4863281921,"4.94","2017-04-20T17:06:05Z"
"1511",-61.6116173007,15.4863162059,"4.94","2017-04-20T17:06:15Z"
"1512",-61.6116490681,15.4863021243,"4.94","2017-04-20T17:06:25Z"
"1513",-61.6116841044,15.4863027949,"4.94","2017-04-20T17:06:35Z"
"1514",-61.6117133573,15.4862888809,"5.42","2017-04-20T17:06:45Z"
"1515",-61.6117418557,15.4862860311,"4.94","2017-04-20T17:06:55Z"
"1516",-61.6117938235,15.4862818401,"5.42","2017-04-20T17:07:05Z"
"1517",-61.6118386667,15.4862712789,"5.42","2017-04-20T17:07:15Z"
"1518",-61.6118718591,15.4862488993,"4.94","2017-04-20T17:07:25Z"
"1519",-61.6119093262,15.4862399306,"4.94","2017-04-20T17:07:35Z"
"1520",-61.611941848,15.4862367455,"4.94","2017-04-20T17:07:45Z"
"1521",-61.6119831707,15.4862270225,"5.42","2017-04-20T17:07:55Z"
"1522",-61.6120161116,15.4862155393,"5.42","2017-04-20T17:08:05Z"
"1523",-61.6120503098,15.4862061515,"5.42","2017-04-20T17:08:15Z"
"1524",-61.6120887827,15.4861958418,"5.42","2017-04-20T17:08:25Z"
"1525",-61.6121238191,15.4861924052,"5.42","2017-04-20T17:08:35Z"
"1526",-61.6121608671,15.4861805867,"5.42","2017-04-20T17:08:45Z"
"1527",-61.6122036986,15.4861740489,"5.91","2017-04-20T17:08:55Z"
"1528",-61.6122435965,15.4861708637,"5.42","2017-04-20T17:09:05Z"
"1529",-61.6122786328,15.4861708637,"5.42","2017-04-20T17:09:15Z"
"1530",-61.6123114061,15.4861559439,"5.42","2017-04-20T17:09:25Z"
"1531",-61.6123405751,15.4861416109,"5.42","2017-04-20T17:09:35Z"
"1532",-61.6123717558,15.4861441255,"5.42","2017-04-20T17:09:45Z"
"1533",-61.6124053672,15.4861357436,"5.42","2017-04-20T17:09:55Z"
"1534",-61.6124428343,15.4861273617,"5.42","2017-04-20T17:10:05Z"
"1535",-61.6124791279,15.4861149564,"5.42","2017-04-20T17:10:15Z"
"1536",-61.6125155892,15.4860969353,"5.91","2017-04-20T17:10:25Z"
"1537",-61.6125413217,15.4860913195,"5.91","2017-04-20T17:10:35Z"
"1538",-61.6125714127,15.4860798363,"5.91","2017-04-20T17:10:45Z"
"1539",-61.6125951335,15.4860632401,"5.91","2017-04-20T17:10:55Z"
"1540",-61.6126326006,15.4860464763,"5.91","2017-04-20T17:11:05Z"
"1541",-61.6126686428,15.4860359989,"5.91","2017-04-20T17:11:15Z"
"1542",-61.6127064452,15.48603273,"5.91","2017-04-20T17:11:25Z"
"1543",-61.6127316747,15.4860302154,"5.91","2017-04-20T17:11:35Z"
"1544",-61.6127925273,15.4860409442,"5.91","2017-04-20T17:11:45Z"
"1545",-61.6129094549,15.4860681016,"6.39","2017-04-20T17:11:55Z"
"1546",-61.6130372789,15.4860287067,"5.91","2017-04-20T17:12:05Z"
"1547",-61.6130956169,15.485910438,"5.91","2017-04-20T17:12:15Z"
"1548",-61.6130855586,15.4856628366,"6.39","2017-04-20T17:12:25Z"
"1549",-61.6130760033,15.4853648599,"6.39","2017-04-20T17:12:35Z"
"1550",-61.6131309047,15.4850859102,"6.39","2017-04-20T17:12:45Z"
"1551",-61.6131785978,15.4847828206,"6.39","2017-04-20T17:12:55Z"
"1552",-61.613182202,15.4844665714,"6.39","2017-04-20T17:13:05Z"
"1553",-61.6132119577,15.4841361567,"6.39","2017-04-20T17:13:15Z"
"1554",-61.6132785939,15.4837969411,"6.87","2017-04-20T17:13:25Z"
"1555",-61.6133592278,15.4834485054,"6.39","2017-04-20T17:13:35Z"
"1556",-61.6134593077,15.4830991477,"5.42","2017-04-20T17:13:45Z"
"1557",-61.6135642491,15.4827560764,"5.91","2017-04-20T17:13:55Z"
"1558",-61.6137710307,15.4823410045,"5.91","2017-04-20T17:14:05Z"
"1559",-61.6139027942,15.4819696024,"5.91","2017-04-20T17:14:15Z"
"1560",-61.6139619704,15.4816064984,"6.39","2017-04-20T17:14:25Z"
"1561",-61.6140664928,15.4812477529,"6.39","2017-04-20T17:14:35Z"
"1562",-61.6142783873,15.480878111,"6.39","2017-04-20T17:14:45Z"
